Dataset,Kernel_Type,Hyperparams,Num_Train_RFFs,Num_Fitting_RFFs,Fitting_Time,Spearmanr,random_seed
fluorescence_eval/esm_reps/conv,RBF,[-0.7277704  1.0761572 -6.498963 ],NA,8192,6.897078275680542,0.6601160290704509,123
fluorescence_eval/esm_reps/conv,RBF,[-0.7277704  1.0761572 -6.498963 ],NA,16384,9.795705318450928,0.6662150292373455,123
fluorescence_eval/esm_reps/conv,RBF,[-0.7729011  1.0606307 -6.5028852],NA,8192,6.885064363479614,0.6605559442753665,124
fluorescence_eval/esm_reps/conv,RBF,[-0.7729011  1.0606307 -6.5028852],NA,16384,9.80662989616394,0.6662643821227813,124
fluorescence_eval/esm_reps/conv,RBF,[-0.7277704  1.0402522 -6.4871468],NA,8192,6.889698028564453,0.6609850449680635,125
fluorescence_eval/esm_reps/conv,RBF,[-0.7277704  1.0402522 -6.4871468],NA,16384,9.772026300430298,0.6677951025913458,125
fluorescence_eval/esm_reps/standard,RBF,[-0.6375091  1.711958   0.0982213],NA,8192,4.210286855697632,0.6222563036234982,123
fluorescence_eval/esm_reps/standard,RBF,[-0.6375091  1.711958   0.0982213],NA,16384,7.6770899295806885,0.6350832242658049,123
fluorescence_eval/esm_reps/standard,RBF,[-0.6826397  1.6352959  0.1591893],NA,8192,4.294401168823242,0.6264620074925977,124
fluorescence_eval/esm_reps/standard,RBF,[-0.6826397  1.6352959  0.1591893],NA,16384,7.715586185455322,0.6320901860915057,124
fluorescence_eval/esm_reps/standard,RBF,[-0.6375091  1.71681    0.0982213],NA,8192,4.185685634613037,0.619453929104997,125
fluorescence_eval/esm_reps/standard,RBF,[-0.6375091  1.71681    0.0982213],NA,16384,7.656383514404297,0.6373218235931388,125
gb1_eval/onehot/three_vs_rest,MiniARD,[-0.783322    0.71016635 -1.08017348 -1.45222903 -0.41554267 -0.43705396],NA,8192,1.9468533992767334,0.8322191620050932,123
gb1_eval/onehot/three_vs_rest,MiniARD,[-0.783322    0.71016635 -1.08017348 -1.45222903 -0.41554267 -0.43705396],NA,16384,1.648641586303711,0.8385089327391109,123
gb1_eval/onehot/three_vs_rest,MiniARD,[-0.75376561  0.59415992 -1.00726971 -1.40689    -0.15823332 -0.60482783],NA,8192,1.0785627365112305,0.8387807403920007,124
gb1_eval/onehot/three_vs_rest,MiniARD,[-0.75376561  0.59415992 -1.00726971 -1.40689    -0.15823332 -0.60482783],NA,16384,1.6672072410583496,0.8443199647656624,124
gb1_eval/onehot/three_vs_rest,MiniARD,[-0.77846351  0.5481286  -1.02459584 -1.30158207 -0.18976126 -0.3609808 ],NA,8192,1.081855297088623,0.8327925030260344,125
gb1_eval/onehot/three_vs_rest,MiniARD,[-0.77846351  0.5481286  -1.02459584 -1.30158207 -0.18976126 -0.3609808 ],NA,16384,1.6499931812286377,0.8429558709242565,125
gb1_eval/onehot/two_vs_rest,MiniARD,[-0.92332823  0.89961381 -1.40687356 -1.18507571 -0.45145798 -0.63646826],NA,8192,0.6268353462219238,0.6786068566158008,123
gb1_eval/onehot/two_vs_rest,MiniARD,[-0.92332823  0.89961381 -1.40687356 -1.18507571 -0.45145798 -0.63646826],NA,16384,0.9640247821807861,0.6770006812029109,123
gb1_eval/onehot/two_vs_rest,MiniARD,[-0.99000104  0.66651494 -1.20458355 -0.89107024  0.09027718 -0.58695887],NA,8192,0.6268126964569092,0.6542496622644437,124
gb1_eval/onehot/two_vs_rest,MiniARD,[-0.99000104  0.66651494 -1.20458355 -0.89107024  0.09027718 -0.58695887],NA,16384,0.9736671447753906,0.6578045974508909,124
gb1_eval/onehot/two_vs_rest,MiniARD,[-0.91524616  0.7363508  -1.14762392 -1.04731806 -0.13519313 -0.66217039],NA,8192,0.6325640678405762,0.6941298582917272,125
gb1_eval/onehot/two_vs_rest,MiniARD,[-0.91524616  0.7363508  -1.14762392 -1.04731806 -0.13519313 -0.66217039],NA,16384,0.9705746173858643,0.690532910076657,125
gb1_eval/esm_reps/three_vs_rest,RBF,[-0.7729011  1.1013878 -2.5848793],NA,8192,1.3367180824279785,0.8330823732049817,123
gb1_eval/esm_reps/three_vs_rest,RBF,[-0.7729011  1.1013878 -2.5848793],NA,16384,1.920447826385498,0.8287080498670696,123
gb1_eval/esm_reps/three_vs_rest,RBF,[-0.8072863  1.0150216 -2.5217679],NA,8192,1.3401882648468018,0.8293745865121512,124
gb1_eval/esm_reps/three_vs_rest,RBF,[-0.8072863  1.0150216 -2.5217679],NA,16384,1.9473347663879395,0.8323993603537998,124
gb1_eval/esm_reps/three_vs_rest,RBF,[-0.8072863  0.8644238 -2.4510743],NA,8192,1.3291902542114258,0.8271578120586276,125
gb1_eval/esm_reps/three_vs_rest,RBF,[-0.8072863  0.8644238 -2.4510743],NA,16384,1.9519753456115723,0.8344323966675261,125
gb1_eval/esm_reps/two_vs_rest,RBF,[-1.0673249  0.6907212 -2.2333561],NA,8192,0.6487588882446289,0.716983990967112,123
gb1_eval/esm_reps/two_vs_rest,RBF,[-1.0673249  0.6907212 -2.2333561],NA,16384,1.002824306488037,0.7080359878857841,123
gb1_eval/esm_reps/two_vs_rest,RBF,[-1.1124556  0.6548161 -2.2413202],NA,8192,0.6558823585510254,0.7049443269065022,124
gb1_eval/esm_reps/two_vs_rest,RBF,[-1.1124556  0.6548161 -2.2413202],NA,16384,1.0028455257415771,0.7016336909155645,124
gb1_eval/esm_reps/two_vs_rest,RBF,[-1.0673249  0.5042184 -2.1589823],NA,8192,0.6611628532409668,0.6966685045927308,125
gb1_eval/esm_reps/two_vs_rest,RBF,[-1.0673249  0.5042184 -2.1589823],NA,16384,1.0071301460266113,0.7063296898339486,125
